iso_code,year,model_fuel,generation_twh,capacity_gw,emissions_mtco2,irena_capacity_gw,irena_generation_twh,r10
GRD,2016,hydro,0.0,0.0,0.0,0.0,0.0,R10LATIN_AM
GRD,2016,nuclear,0.0,0.0,0.0,0.0,0.0,R10LATIN_AM
GRD,2016,oil,0.22,0.05,0.14,0.0523,0.216195,R10LATIN_AM
GRD,2016,solar,0.0,0.0,0.0,0.002185,0.002313,R10LATIN_AM
GRD,2016,windon,0.0,0.0,0.0,8e-05,0.000224,R10LATIN_AM
GRD,2017,bioenergy,0.0,0.0,0.0,0.0,0.0,R10LATIN_AM
GRD,2017,coal,0.0,0.0,0.0,0.0,0.0,R10LATIN_AM
GRD,2017,gas,0.0,0.0,0.0,0.0,0.0,R10LATIN_AM
GRD,2017,hydro,0.0,0.0,0.0,0.0,0.0,R10LATIN_AM
GRD,2017,nuclear,0.0,0.0,0.0,0.0,0.0,R10LATIN_AM
GRD,2017,oil,0.23,0.05,0.15,0.0523,0.22176300000000002,R10LATIN_AM
GRD,2017,solar,0.0,0.0,0.0,0.002282,0.003085,R10LATIN_AM
GRD,2017,windon,0.0,0.0,0.0,8e-05,0.000224,R10LATIN_AM
GRD,2018,bioenergy,0.0,0.0,0.0,0.0,0.0,R10LATIN_AM
GRD,2018,coal,0.0,0.0,0.0,0.0,0.0,R10LATIN_AM
GRD,2018,gas,0.0,0.0,0.0,0.0,0.0,R10LATIN_AM
GRD,2018,hydro,0.0,0.0,0.0,0.0,0.0,R10LATIN_AM
GRD,2018,nuclear,0.0,0.0,0.0,0.0,0.0,R10LATIN_AM
GRD,2018,oil,0.23,0.05,0.15,0.054299999999999994,0.229231,R10LATIN_AM
GRD,2018,solar,0.0,0.0,0.0,0.002655,0.003368,R10LATIN_AM
GRD,2018,windon,0.0,0.0,0.0,8e-05,0.000224,R10LATIN_AM
GRD,2019,bioenergy,0.0,0.0,0.0,0.0,0.0,R10LATIN_AM
GRD,2019,coal,0.0,0.0,0.0,0.0,0.0,R10LATIN_AM
GRD,2019,gas,0.0,0.0,0.0,0.0,0.0,R10LATIN_AM
GRD,2019,hydro,0.0,0.0,0.0,0.0,0.0,R10LATIN_AM
GRD,2019,nuclear,0.0,0.0,0.0,0.0,0.0,R10LATIN_AM
GRD,2019,oil,0.24,0.05,0.16,0.054299999999999994,0.23914,R10LATIN_AM
GRD,2019,solar,0.0,0.0,0.0,0.003274,0.003734,R10LATIN_AM
GRD,2019,windon,0.0,0.0,0.0,8e-05,0.000224,R10LATIN_AM
GRD,2020,bioenergy,0.0,0.0,0.0,0.0,0.0,R10LATIN_AM
GRD,2020,coal,0.0,0.0,0.0,0.0,0.0,R10LATIN_AM
GRD,2020,gas,0.0,0.0,0.0,0.0,0.0,R10LATIN_AM
GRD,2020,hydro,0.0,0.0,0.0,0.0,0.0,R10LATIN_AM
GRD,2020,nuclear,0.0,0.0,0.0,0.0,0.0,R10LATIN_AM
GRD,2020,oil,0.22,0.05,0.14,0.0523,0.222727,R10LATIN_AM
GRD,2020,solar,0.0,0.0,0.0,0.0036,0.004253,R10LATIN_AM
GRD,2020,windon,0.0,0.0,0.0,8e-05,0.000224,R10LATIN_AM
GRD,2021,bioenergy,0.0,0.0,0.0,0.0,0.0,R10LATIN_AM
GRD,2021,coal,0.0,0.0,0.0,0.0,0.0,R10LATIN_AM
GRD,2021,gas,0.0,0.0,0.0,0.0,0.0,R10LATIN_AM
GRD,2021,hydro,0.0,0.0,0.0,0.0,0.0,R10LATIN_AM
GRD,2021,nuclear,0.0,0.0,0.0,0.0,0.0,R10LATIN_AM
GRD,2021,oil,0.23,0.06,0.15,0.056,0.228913,R10LATIN_AM
GRD,2021,solar,0.0,0.0,0.0,0.003654,0.004373,R10LATIN_AM
GRD,2021,windon,0.0,0.0,0.0,8e-05,0.000224,R10LATIN_AM
GRD,2022,bioenergy,0.0,0.0,0.0,0.0,0.0,R10LATIN_AM
GRD,2022,coal,0.0,0.0,0.0,0.0,0.0,R10LATIN_AM
GRD,2022,gas,0.0,0.0,0.0,0.0,0.0,R10LATIN_AM
GRD,2022,hydro,0.0,0.0,0.0,0.0,0.0,R10LATIN_AM
GRD,2022,nuclear,0.0,0.0,0.0,0.0,0.0,R10LATIN_AM
GRD,2022,oil,0.24,0.06,0.16,0.056,0.24764699999999998,R10LATIN_AM
GRD,2022,solar,0.01,0.0,0.0,0.003654,0.004174000000000001,R10LATIN_AM
GRD,2022,windon,0.0,0.0,0.0,8e-05,0.000224,R10LATIN_AM
GRD,2023,oil,0.0,0.0,0.0,0.056,0.0,R10LATIN_AM
GRD,2023,solar,0.0,0.0,0.0,0.00378,0.0,R10LATIN_AM
GRD,2023,windon,0.0,0.0,0.0,8e-05,0.0,R10LATIN_AM
GRD,2024,oil,0.0,0.0,0.0,0.066,0.0,R10LATIN_AM
GRD,2024,solar,0.0,0.0,0.0,0.00378,0.0,R10LATIN_AM
GRD,2024,windon,0.0,0.0,0.0,8e-05,0.0,R10LATIN_AM
GRL,2000,bioenergy,0.0,0.0,0.0,0.00058,0.011311,R10NORTH_AM
GRL,2000,coal,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2000,gas,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2000,hydro,0.17,0.03,0.0,0.03,0.1785,R10NORTH_AM
GRL,2000,nuclear,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2000,oil,0.12,0.11,0.08,0.10658,0.13469099999999998,R10NORTH_AM
GRL,2000,solar,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2000,windon,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2001,bioenergy,0.0,0.0,0.0,0.00058,0.01112,R10NORTH_AM
GRL,2001,coal,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2001,gas,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2001,hydro,0.16,0.03,0.0,0.03,0.16422,R10NORTH_AM
GRL,2001,nuclear,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2001,oil,0.12,0.11,0.08,0.10658,0.15744,R10NORTH_AM
GRL,2001,solar,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2001,windon,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2002,bioenergy,0.0,0.0,0.0,0.00058,0.010448,R10NORTH_AM
GRL,2002,coal,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2002,gas,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2002,hydro,0.18,0.03,0.0,0.03,0.1785,R10NORTH_AM
GRL,2002,nuclear,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2002,oil,0.13,0.11,0.09,0.10658,0.159868,R10NORTH_AM
GRL,2002,solar,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2002,windon,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2003,bioenergy,0.0,0.0,0.0,0.00058,0.01102,R10NORTH_AM
GRL,2003,coal,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2003,gas,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2003,hydro,0.18,0.03,0.0,0.03,0.18768,R10NORTH_AM
GRL,2003,nuclear,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2003,oil,0.13,0.11,0.09,0.10658,0.15641,R10NORTH_AM
GRL,2003,solar,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2003,windon,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2004,bioenergy,0.0,0.0,0.0,0.00058,0.012295,R10NORTH_AM
GRL,2004,coal,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2004,gas,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2004,hydro,0.19,0.03,0.0,0.0312,0.19584000000000001,R10NORTH_AM
GRL,2004,nuclear,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2004,oil,0.14,0.11,0.09,0.10658,0.241794,R10NORTH_AM
GRL,2004,solar,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2004,windon,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2005,bioenergy,0.0,0.0,0.0,0.00058,0.012092,R10NORTH_AM
GRL,2005,coal,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2005,gas,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2005,hydro,0.2,0.03,0.0,0.0312,0.20693999999999999,R10NORTH_AM
GRL,2005,nuclear,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2005,oil,0.14,0.11,0.09,0.10658,0.23625,R10NORTH_AM
GRL,2005,solar,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2005,windon,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2006,bioenergy,0.0,0.0,0.0,0.00058,0.010808,R10NORTH_AM
GRL,2006,coal,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2006,gas,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2006,hydro,0.2,0.03,0.0,0.0312,0.1998,R10NORTH_AM
GRL,2006,nuclear,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2006,oil,0.15,0.11,0.1,0.10658,0.281703,R10NORTH_AM
GRL,2006,solar,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2006,windon,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2007,bioenergy,0.0,0.0,0.0,0.00058,0.012164999999999999,R10NORTH_AM
GRL,2007,coal,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2007,gas,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2007,hydro,0.2,0.04,0.0,0.038799999999999994,0.2088,R10NORTH_AM
GRL,2007,nuclear,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2007,oil,0.16,0.11,0.11,0.10658,0.27388699999999994,R10NORTH_AM
GRL,2007,solar,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2007,windon,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2008,bioenergy,0.0,0.0,0.0,0.00058,0.012103999999999998,R10NORTH_AM
GRL,2008,coal,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2008,gas,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2008,hydro,0.2,0.05,0.0,0.0538,0.20762,R10NORTH_AM
GRL,2008,nuclear,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2008,oil,0.17,0.11,0.11,0.10658,0.29087199999999996,R10NORTH_AM
GRL,2008,solar,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2008,windon,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2009,bioenergy,0.0,0.0,0.0,0.00058,0.011134999999999999,R10NORTH_AM
GRL,2009,coal,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2009,gas,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2009,hydro,0.26,0.05,0.01,0.0538,0.26522500000000004,R10NORTH_AM
GRL,2009,nuclear,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2009,oil,0.15,0.11,0.1,0.10658,0.232151,R10NORTH_AM
GRL,2009,solar,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2009,windon,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2010,bioenergy,0.0,0.0,0.0,0.00058,0.012464000000000001,R10NORTH_AM
GRL,2010,coal,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2010,gas,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2010,hydro,0.29,0.07,0.01,0.0688,0.296,R10NORTH_AM
GRL,2010,nuclear,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2010,oil,0.12,0.11,0.08,0.10658,0.172426,R10NORTH_AM
GRL,2010,solar,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2010,windon,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2011,bioenergy,0.0,0.0,0.0,0.00058,0.012621,R10NORTH_AM
GRL,2011,coal,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2011,gas,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2011,hydro,0.34,0.07,0.01,0.0688,0.338,R10NORTH_AM
GRL,2011,nuclear,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2011,oil,0.11,0.11,0.07,0.10658,0.18232199999999998,R10NORTH_AM
GRL,2011,solar,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2011,windon,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2012,bioenergy,0.0,0.0,0.0,0.00058,0.014254,R10NORTH_AM
GRL,2012,coal,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2012,gas,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2012,hydro,0.34,0.09,0.01,0.09129999999999999,0.344563,R10NORTH_AM
GRL,2012,nuclear,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2012,oil,0.11,0.1,0.07,0.09658,0.187628,R10NORTH_AM
GRL,2012,solar,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2012,windon,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2013,bioenergy,0.0,0.0,0.0,0.00058,0.016300000000000002,R10NORTH_AM
GRL,2013,coal,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2013,gas,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2013,hydro,0.37,0.09,0.01,0.09129999999999999,0.377502,R10NORTH_AM
GRL,2013,nuclear,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2013,oil,0.09,0.1,0.06,0.09658,0.146191,R10NORTH_AM
GRL,2013,solar,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2013,windon,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2014,bioenergy,0.0,0.0,0.0,0.00058,0.012749,R10NORTH_AM
GRL,2014,coal,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2014,gas,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2014,hydro,0.39,0.09,0.01,0.09129999999999999,0.39635899999999996,R10NORTH_AM
GRL,2014,nuclear,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2014,oil,0.09,0.1,0.06,0.09658,0.144398,R10NORTH_AM
GRL,2014,solar,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2014,windon,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2015,bioenergy,0.0,0.0,0.0,0.00058,0.013544,R10NORTH_AM
GRL,2015,coal,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2015,gas,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2015,hydro,0.42,0.09,0.01,0.09129999999999999,0.42285700000000004,R10NORTH_AM
GRL,2015,nuclear,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2015,oil,0.09,0.1,0.06,0.09658,0.14289100000000002,R10NORTH_AM
GRL,2015,solar,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2015,windon,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2016,bioenergy,0.0,0.0,0.0,0.00058,0.013028,R10NORTH_AM
GRL,2016,coal,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2016,gas,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2016,hydro,0.4,0.09,0.01,0.09129999999999999,0.400912,R10NORTH_AM
GRL,2016,nuclear,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2016,oil,0.08,0.1,0.05,0.09658,0.135842,R10NORTH_AM
GRL,2016,solar,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2016,windon,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2017,bioenergy,0.0,0.0,0.0,0.00058,0.013009999999999999,R10NORTH_AM
GRL,2017,coal,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2017,gas,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2017,hydro,0.38,0.09,0.01,0.09129999999999999,0.388397,R10NORTH_AM
GRL,2017,nuclear,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2017,oil,0.12,0.1,0.08,0.09658,0.162006,R10NORTH_AM
GRL,2017,solar,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2017,windon,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2018,bioenergy,0.0,0.0,0.0,0.00058,0.013961,R10NORTH_AM
GRL,2018,coal,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2018,gas,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2018,hydro,0.41,0.09,0.01,0.09129999999999999,0.417791,R10NORTH_AM
GRL,2018,nuclear,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2018,oil,0.13,0.1,0.09,0.09658,0.163385,R10NORTH_AM
GRL,2018,solar,0.0,0.0,0.0,0.00013900000000000002,0.000122,R10NORTH_AM
GRL,2018,windon,0.0,0.0,0.0,5e-05,8.8e-05,R10NORTH_AM
GRL,2019,bioenergy,0.0,0.0,0.0,0.00058,0.014695999999999999,R10NORTH_AM
GRL,2019,coal,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2019,gas,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2019,hydro,0.4,0.09,0.01,0.09129999999999999,0.408814,R10NORTH_AM
GRL,2019,nuclear,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2019,oil,0.13,0.1,0.09,0.09658,0.141503,R10NORTH_AM
GRL,2019,solar,0.0,0.0,0.0,0.00013900000000000002,0.000122,R10NORTH_AM
GRL,2019,windon,0.0,0.0,0.0,5e-05,8.8e-05,R10NORTH_AM
GRL,2020,bioenergy,0.0,0.0,0.0,0.00058,0.014253,R10NORTH_AM
GRL,2020,coal,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2020,gas,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2020,hydro,0.5,0.09,0.01,0.09129999999999999,0.430499,R10NORTH_AM
GRL,2020,nuclear,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2020,oil,0.13,0.1,0.09,0.09658,0.153714,R10NORTH_AM
GRL,2020,solar,0.0,0.0,0.0,0.00034100000000000005,0.000299,R10NORTH_AM
GRL,2020,windon,0.0,0.0,0.0,5e-05,8.8e-05,R10NORTH_AM
GRL,2021,bioenergy,0.0,0.0,0.0,0.00058,0.014183999999999999,R10NORTH_AM
GRL,2021,coal,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2021,gas,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2021,hydro,0.5,0.09,0.01,0.09129999999999999,0.432601,R10NORTH_AM
GRL,2021,nuclear,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2021,oil,0.13,0.1,0.09,0.09658,0.133306,R10NORTH_AM
GRL,2021,solar,0.0,0.0,0.0,0.0005899999999999999,0.000517,R10NORTH_AM
GRL,2021,windon,0.0,0.0,0.0,5e-05,3.3e-05,R10NORTH_AM
GRL,2022,bioenergy,0.0,0.0,0.0,0.00058,0.012186,R10NORTH_AM
GRL,2022,coal,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2022,gas,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2022,hydro,0.43,0.09,0.01,0.09129999999999999,0.46664999999999995,R10NORTH_AM
GRL,2022,nuclear,0.0,0.0,0.0,0.0,0.0,R10NORTH_AM
GRL,2022,oil,0.13,0.1,0.09,0.09658,0.135962,R10NORTH_AM
GRL,2022,solar,0.0,0.0,0.0,0.00062,0.0005430000000000001,R10NORTH_AM
GRL,2022,windon,0.0,0.0,0.0,0.00011,3.3e-05,R10NORTH_AM
GRL,2023,bioenergy,0.0,0.0,0.0,0.00058,0.0,R10NORTH_AM
GRL,2023,hydro,0.0,0.0,0.0,0.09129999999999999,0.0,R10NORTH_AM
GRL,2023,oil,0.0,0.0,0.0,0.09658,0.0,R10NORTH_AM
GRL,2023,solar,0.0,0.0,0.0,0.00062,0.0,R10NORTH_AM
GRL,2023,windon,0.0,0.0,0.0,0.0005600000000000001,0.0,R10NORTH_AM
GRL,2024,bioenergy,0.0,0.0,0.0,0.00058,0.0,R10NORTH_AM
GRL,2024,hydro,0.0,0.0,0.0,0.09129999999999999,0.0,R10NORTH_AM
GRL,2024,oil,0.0,0.0,0.0,0.09658,0.0,R10NORTH_AM
GRL,2024,solar,0.0,0.0,0.0,0.00062,0.0,R10NORTH_AM
GRL,2024,windon,0.0,0.0,0.0,0.0005600000000000001,0.0,R10NORTH_AM
GTM,2000,bioenergy,0.74,0.2,0.13,0.1666,0.66864,R10LATIN_AM
GTM,2000,coal,0.54,0.14,0.47,0.221,0.711715,R10LATIN_AM
GTM,2000,gas,0.0,0.0,0.0,0.0,0.0,R10LATIN_AM
GTM,2000,geothermal,0.0,0.0,0.0,0.029,0.20218,R10LATIN_AM
GTM,2000,hydro,2.5,0.53,0.06,0.5268999999999999,2.67364,R10LATIN_AM
GTM,2000,nuclear,0.0,0.0,0.0,0.0,0.0,R10LATIN_AM
GTM,2000,oil,2.68,0.69,1.76,0.6932,1.691115,R10LATIN_AM
GTM,2000,solar,0.0,0.0,0.0,0.0,8.1e-05,R10LATIN_AM
GTM,2000,windon,0.0,0.0,0.0,0.0,0.0,R10LATIN_AM
GTM,2001,bioenergy,0.76,0.22,0.13,0.2,0.57672,R10LATIN_AM
GTM,2001,coal,0.92,0.14,0.8,0.221,0.9812329999999999,R10LATIN_AM
GTM,2001,gas,0.0,0.0,0.0,0.0,0.0,R10LATIN_AM
GTM,2001,geothermal,0.0,0.0,0.0,0.024,0.19368000000000002,R10LATIN_AM
GTM,2001,hydro,2.18,0.53,0.05,0.5257000000000001,2.26432,R10LATIN_AM
GTM,2001,nuclear,0.0,0.0,0.0,0.0,0.0,R10LATIN_AM
GTM,2001,oil,2.87,0.7,1.89,0.6994,1.717695,R10LATIN_AM
GTM,2001,solar,0.0,0.0,0.0,0.0,0.000157,R10LATIN_AM
GTM,2001,windon,0.0,0.0,0.0,0.0,0.0,R10LATIN_AM
GTM,2002,bioenergy,0.71,0.29000000000000004,0.12,0.2685,0.62112,R10LATIN_AM
GTM,2002,coal,1.02,0.14,0.89,0.139,0.978,R10LATIN_AM
GTM,2002,gas,0.0,0.0,0.0,0.0,0.0,R10LATIN_AM
GTM,2002,geothermal,0.0,0.0,0.0,0.024,0.12999100000000002,R10LATIN_AM
GTM,2002,hydro,1.93,0.56,0.05,0.5599,2.1101300000000003,R10LATIN_AM
GTM,2002,nuclear,0.0,0.0,0.0,0.0,0.0,R10LATIN_AM
GTM,2002,oil,3.0,0.79,1.97,0.7907000000000001,2.999722,R10LATIN_AM
GTM,2002,solar,0.0,0.0,0.0,0.0,0.00021799999999999999,R10LATIN_AM
GTM,2002,windon,0.0,0.0,0.0,0.0,0.0,R10LATIN_AM
GTM,2003,bioenergy,0.72,0.29000000000000004,0.12,0.2685,0.58765,R10LATIN_AM
GTM,2003,coal,0.97,0.14,0.85,0.139,0.968,R10LATIN_AM
GTM,2003,gas,0.0,0.0,0.0,0.0,0.0,R10LATIN_AM
GTM,2003,geothermal,0.0,0.0,0.0,0.024,0.195017,R10LATIN_AM
GTM,2003,hydro,2.65,0.59,0.06,0.5858,2.505,R10LATIN_AM
GTM,2003,nuclear,0.0,0.0,0.0,0.0,0.0,R10LATIN_AM
GTM,2003,oil,2.57,0.92,1.69,0.9227000000000001,2.5691669999999998,R10LATIN_AM
GTM,2003,solar,0.0,0.0,0.0,0.0,0.000242,R10LATIN_AM
GTM,2003,windon,0.0,0.0,0.0,0.0,0.0,R10LATIN_AM
GTM,2004,bioenergy,0.73,0.32999999999999996,0.12,0.29810000000000003,0.527778,R10LATIN_AM
GTM,2004,coal,1.12,0.14,0.98,0.139,1.116,R10LATIN_AM
GTM,2004,gas,0.0,0.0,0.0,0.0,0.0,R10LATIN_AM
GTM,2004,geothermal,0.0,0.0,0.0,0.0265,0.194228,R10LATIN_AM
GTM,2004,hydro,2.54,0.64,0.06,0.6411,3.784,R10LATIN_AM
GTM,2004,nuclear,0.0,0.0,0.0,0.0,0.0,R10LATIN_AM
GTM,2004,oil,2.03,1.0,1.34,1.0027000000000001,2.028333,R10LATIN_AM
GTM,2004,solar,0.0,0.0,0.0,0.0,0.00028100000000000005,R10LATIN_AM
GTM,2004,windon,0.0,0.0,0.0,0.0,0.0,R10LATIN_AM
GTM,2005,bioenergy,0.99,0.37,0.19,0.347,0.828056,R10LATIN_AM
GTM,2005,coal,1.07,0.14,0.93,0.139,1.065,R10LATIN_AM
GTM,2005,gas,0.0,0.0,0.0,0.0,0.0,R10LATIN_AM
GTM,2005,geothermal,0.0,0.0,0.0,0.024,0.146244,R10LATIN_AM
GTM,2005,hydro,2.91,0.7,0.07,0.701,3.799,R10LATIN_AM
GTM,2005,nuclear,0.0,0.0,0.0,0.0,0.0,R10LATIN_AM
GTM,2005,oil,1.98,0.98,1.3,0.9777,1.9838889999999998,R10LATIN_AM
GTM,2005,solar,0.0,0.0,0.0,0.0,0.000328,R10LATIN_AM
GTM,2005,windon,0.0,0.0,0.0,0.0,0.0,R10LATIN_AM
GTM,2006,bioenergy,0.9400000000000001,0.38,0.18000000000000002,0.363,0.780556,R10LATIN_AM
GTM,2006,coal,1.1,0.14,0.96,0.139,1.103,R10LATIN_AM
GTM,2006,gas,0.0,0.0,0.0,0.0,0.0,R10LATIN_AM
GTM,2006,geothermal,0.0,0.0,0.0,0.024,0.142527,R10LATIN_AM
GTM,2006,hydro,3.27,0.74,0.08,0.7427910000000001,3.534,R10LATIN_AM
GTM,2006,nuclear,0.0,0.0,0.0,0.0,0.0,R10LATIN_AM
GTM,2006,oil,2.56,0.82,1.68,0.8217000000000001,2.560333,R10LATIN_AM
GTM,2006,solar,0.0,0.0,0.0,0.0,0.000389,R10LATIN_AM
GTM,2006,windon,0.0,0.0,0.0,0.0,0.0,R10LATIN_AM
GTM,2007,bioenergy,1.44,0.39999999999999997,0.27,0.363,1.1819439999999999,R10LATIN_AM
GTM,2007,coal,1.13,0.14,0.99,0.139,1.129,R10LATIN_AM
GTM,2007,gas,0.0,0.0,0.0,0.0,0.0,R10LATIN_AM
GTM,2007,geothermal,0.0,0.0,0.0,0.04202,0.23321799999999998,R10LATIN_AM
GTM,2007,hydro,3.0,0.78,0.07,0.775956,3.008,R10LATIN_AM
GTM,2007,nuclear,0.0,0.0,0.0,0.0,0.0,R10LATIN_AM
GTM,2007,oil,3.15,0.89,2.07,0.8887999999999999,3.1511109999999998,R10LATIN_AM
GTM,2007,solar,0.0,0.0,0.0,0.0,0.000428,R10LATIN_AM
GTM,2007,windon,0.0,0.0,0.0,0.0,0.0,R10LATIN_AM
GTM,2008,bioenergy,1.13,0.45999999999999996,0.19,0.408,0.844167,R10LATIN_AM
GTM,2008,coal,1.14,0.14,0.99,0.159,1.139,R10LATIN_AM
