iso_code,Year,month,monthly_hydro_cf,Generation_TWh,Capacity_GW
ESP,2022,2,0.13544233874394493,1.53,16.81
ESP,2022,3,0.1671112305143508,2.09,16.81
ESP,2022,4,0.1768127437371935,2.14,16.81
ESP,2022,5,0.17510698317053985,2.19,16.81
ESP,2022,6,0.12393416617093,1.5,16.81
ESP,2022,7,0.10474435979607635,1.31,16.81
ESP,2022,8,0.10954181138978977,1.37,16.81
ESP,2022,9,0.12558662171987575,1.52,16.81
ESP,2022,10,0.0951494566086495,1.19,16.81
ESP,2022,11,0.14541608830722455,1.76,16.81
ESP,2022,12,0.2310772517638631,2.89,16.81
ESP,2023,1,0.3030390256695644,3.79,16.81
ESP,2023,2,0.20980283844650294,2.37,16.81
ESP,2023,3,0.1703095315768264,2.13,16.81
ESP,2023,4,0.12806530504329436,1.55,16.81
ESP,2023,5,0.10714308559293306,1.34,16.81
ESP,2023,6,0.13467512723907726,1.63,16.81
ESP,2023,7,0.09275073081179279,1.16,16.81
ESP,2023,8,0.07675922549941472,0.96,16.81
ESP,2023,9,0.07766541080044947,0.94,16.81
ESP,2023,10,0.1175375640459788,1.47,16.81
ESP,2023,11,0.266871571154736,3.23,16.81
ESP,2023,12,0.2942436977477565,3.68,16.81
SWE,2015,1,0.5134524543027315,6.2,16.23
SWE,2015,2,0.559296423436904,6.1,16.23
SWE,2015,3,0.53167173493928,6.42,16.23
SWE,2015,4,0.46296296296296297,5.41,16.23
SWE,2015,5,0.5126243051828884,6.19,16.23
SWE,2015,6,0.5348463065653454,6.25,16.23
SWE,2015,7,0.4852953842280656,5.86,16.23
SWE,2015,8,0.5225620946210058,6.31,16.23
SWE,2015,9,0.4441363729718628,5.19,16.23
SWE,2015,10,0.5424376734972405,6.55,16.23
SWE,2015,11,0.5066064215786951,5.92,16.23
SWE,2015,12,0.4546538667938703,5.49,16.23
SWE,2016,1,0.5706412858559784,6.95,16.37
SWE,2016,2,0.6003412466033323,6.84,16.37
SWE,2016,3,0.5345143555284055,6.51,16.37
SWE,2016,4,0.4793660490056336,5.65,16.37
SWE,2016,5,0.4655447612666758,5.67,16.37
SWE,2016,6,0.4004615489038213,4.72,16.37
SWE,2016,7,0.3111842407761378,3.79,16.37
SWE,2016,8,0.3177527735629692,3.87,16.37
SWE,2016,9,0.36991787144505534,4.36,16.37
SWE,2016,10,0.37358530225103614,4.55,16.37
SWE,2016,11,0.37585691983981534,4.43,16.37
SWE,2016,12,0.36455356966914304,4.44,16.37
SWE,2017,1,0.5115672857608342,6.28,16.5
SWE,2017,2,0.5005411255411255,5.55,16.5
SWE,2017,3,0.44721407624633436,5.49,16.5
SWE,2017,4,0.4006734006734007,4.76,16.5
SWE,2017,5,0.3828608667318345,4.7,16.5
SWE,2017,6,0.35101010101010105,4.17,16.5
SWE,2017,7,0.42196155099380905,5.18,16.5
SWE,2017,8,0.4390681003584229,5.39,16.5
SWE,2017,9,0.4983164983164984,5.92,16.5
SWE,2017,10,0.45373085695666343,5.57,16.5
SWE,2017,11,0.4991582491582492,5.93,16.5
SWE,2017,12,0.49608993157380255,6.09,16.5
SWE,2018,1,0.5628309085792447,6.88,16.43
SWE,2018,2,0.6167941918094079,6.81,16.43
SWE,2018,3,0.5505598858631275,6.73,16.43
SWE,2018,4,0.4277405829444783,5.06,16.43
SWE,2018,5,0.5063842040851054,6.19,16.43
SWE,2018,6,0.3313721512139042,3.92,16.43
SWE,2018,7,0.26178181794383476,3.2,16.43
SWE,2018,8,0.2985948860921865,3.65,16.43
SWE,2018,9,0.32883613985257326,3.89,16.43
SWE,2018,10,0.32477306788657,3.97,16.43
SWE,2018,11,0.4708527760871037,5.57,16.43
SWE,2018,12,0.5112926131715523,6.25,16.43
SWE,2019,1,0.5283254288663295,6.47,16.46
SWE,2019,2,0.5026615749580512,5.56,16.46
SWE,2019,3,0.4727981813193273,5.79,16.46
SWE,2019,4,0.4632442284325638,5.49,16.46
SWE,2019,5,0.4434014032062085,5.43,16.46
SWE,2019,6,0.41767922235722965,4.95,16.46
SWE,2019,7,0.41073831641385433,5.03,16.46
SWE,2019,8,0.31356563320660047,3.84,16.46
SWE,2019,9,0.3830835695963278,4.54,16.46
SWE,2019,10,0.4695318726400919,5.75,16.46
SWE,2019,11,0.5417172944511948,6.42,16.46
SWE,2019,12,0.5119938854701523,6.27,16.46
SWE,2020,1,0.5020869781735501,6.13,16.41
SWE,2020,2,0.5778646325831599,6.6,16.41
SWE,2020,3,0.5897269564191779,7.2,16.41
SWE,2020,4,0.5408287629494211,6.39,16.41
SWE,2020,5,0.508639499911541,6.21,16.41
SWE,2020,6,0.45788475861602007,5.41,16.41
SWE,2020,7,0.38905597819320764,4.75,16.41
SWE,2020,8,0.48980099991481724,5.98,16.41
SWE,2020,9,0.4028708781908051,4.76,16.41
SWE,2020,10,0.4824294129595775,5.89,16.41
SWE,2020,11,0.5442142325140498,6.43,16.41
SWE,2020,12,0.6020129346779107,7.35,16.41
SWE,2021,1,0.6691762824923172,8.17,16.41
SWE,2021,2,0.6275209657293753,6.92,16.41
SWE,2021,3,0.5233826738220204,6.39,16.41
SWE,2021,4,0.49766402600040627,5.88,16.41
SWE,2021,5,0.5168301520840295,6.31,16.41
SWE,2021,6,0.45703839122486295,5.4,16.41
SWE,2021,7,0.450485869486872,5.5,16.41
SWE,2021,8,0.4521239999213697,5.52,16.41
SWE,2021,9,0.4265691651432054,5.04,16.41
SWE,2021,10,0.4431142825316323,5.41,16.41
SWE,2021,11,0.5340578238201639,6.31,16.41
SWE,2021,12,0.6028319998951597,7.36,16.41
SWE,2022,1,0.508130081300813,6.2,16.4
SWE,2022,2,0.5498693379790941,6.06,16.4
SWE,2022,3,0.49829530553370055,6.08,16.4
SWE,2022,4,0.49034552845528456,5.79,16.4
SWE,2022,5,0.42781274586939416,5.22,16.4
SWE,2022,6,0.4573170731707317,5.4,16.4
SWE,2022,7,0.46387359034880676,5.66,16.4
SWE,2022,8,0.4745279307631786,5.79,16.4
SWE,2022,9,0.48441734417344173,5.72,16.4
SWE,2022,10,0.40322580645161293,4.92,16.4
SWE,2022,11,0.5335365853658537,6.3,16.4
SWE,2022,12,0.5376344086021505,6.56,16.4
SWE,2023,1,0.49993443482821925,6.1,16.4
SWE,2023,2,0.5262775842044135,5.8,16.4
SWE,2023,3,0.5368148439548912,6.55,16.4
SWE,2023,4,0.4649390243902439,5.49,16.4
SWE,2023,5,0.4114214529242067,5.02,16.4
SWE,2023,6,0.33113143631436315,3.91,16.4
SWE,2023,7,0.30733674272226597,3.75,16.4
SWE,2023,8,0.44502360346184106,5.43,16.4
SWE,2023,9,0.3683943089430894,4.35,16.4
SWE,2023,10,0.48108444794125366,5.87,16.4
SWE,2023,11,0.5801151761517614,6.85,16.4
SWE,2023,12,0.5556648308418569,6.78,16.4
CHE,2017,1,0.2927442919394717,3.23,14.83
CHE,2017,2,0.17961500176604694,1.79,14.83
CHE,2017,3,0.2193316366853008,2.42,14.83
CHE,2017,4,0.2097849704053346,2.24,14.83
CHE,2017,5,0.28368100116735184,3.13,14.83
CHE,2017,6,0.3896006593241928,4.16,14.83
CHE,2017,7,0.33987340395449506,3.75,14.83
CHE,2017,8,0.34803036564940293,3.84,14.83
CHE,2017,9,0.2903274144002398,3.1,14.83
CHE,2017,10,0.22930125653463265,2.53,14.83
CHE,2017,11,0.2987562748183113,3.19,14.83
CHE,2017,12,0.2818683430129279,3.11,14.83
CHE,2018,1,0.2602035689162611,2.9,14.98
CHE,2018,2,0.31987093902981756,3.22,14.98
CHE,2018,3,0.21354637724851774,2.38,14.98
CHE,2018,4,0.2456979676605845,2.65,14.98
CHE,2018,5,0.38671633863071914,4.31,14.98
CHE,2018,6,0.41815012609405133,4.51,14.98
CHE,2018,7,0.35351795225174787,3.94,14.98
CHE,2018,8,0.3194223121868585,3.56,14.98
CHE,2018,9,0.25960539979231567,2.8,14.98
CHE,2018,10,0.23238870465279873,2.59,14.98
CHE,2018,11,0.24662512980269993,2.66,14.98
CHE,2018,12,0.25482004680075226,2.84,14.98
CHE,2019,1,0.2784881763412206,3.11,15.01
CHE,2019,2,0.2270311855588338,2.29,15.01
CHE,2019,3,0.20058312379560583,2.24,15.01
CHE,2019,4,0.24520689910430082,2.65,15.01
CHE,2019,5,0.2793836367153081,3.12,15.01
CHE,2019,6,0.43952180028129395,4.75,15.01
CHE,2019,7,0.4522074889142006,5.05,15.01
CHE,2019,8,0.42892551918792493,4.79,15.01
CHE,2019,9,0.285920497446147,3.09,15.01
CHE,2019,10,0.29818830457114615,3.33,15.01
CHE,2019,11,0.29887482419127986,3.23,15.01
CHE,2019,12,0.2820700178375707,3.15,15.01
CHE,2020,1,0.29779151374670015,3.33,15.03
CHE,2020,2,0.2705317334679301,2.83,15.03
CHE,2020,3,0.27006918063514546,3.02,15.03
CHE,2020,4,0.25134915354476234,2.72,15.03
CHE,2020,5,0.3237253092381545,3.62,15.03
CHE,2020,6,0.38441635248022477,4.16,15.03
CHE,2020,7,0.39258400761201606,4.39,15.03
CHE,2020,8,0.3469762982994584,3.88,15.03
CHE,2020,9,0.3169586752421084,3.43,15.03
CHE,2020,10,0.30852273946730197,3.45,15.03
CHE,2020,11,0.28369187550824276,3.07,15.03
CHE,2020,12,0.2682806430150452,3.0,15.03
CHE,2021,1,0.29114421462508483,3.26,15.05
CHE,2021,2,0.27487739281759216,2.78,15.05
CHE,2021,3,0.23577322902154113,2.64,15.05
CHE,2021,4,0.20764119601328904,2.25,15.05
CHE,2021,5,0.2857857321473226,3.2,15.05
CHE,2021,6,0.4374307862679956,4.74,15.05
CHE,2021,7,0.4224270353302612,4.73,15.05
CHE,2021,8,0.3974207837673705,4.45,15.05
CHE,2021,9,0.2851605758582503,3.09,15.05
CHE,2021,10,0.21523237952345234,2.41,15.05
CHE,2021,11,0.26301218161683276,2.85,15.05
CHE,2021,12,0.2366663094345015,2.65,15.05
CHE,2022,1,0.23991980078629474,2.69,15.07
CHE,2022,2,0.19946598413751696,2.02,15.07
CHE,2022,3,0.18016282438227338,2.02,15.07
CHE,2022,4,0.2156602521566025,2.34,15.07
CHE,2022,5,0.30324435787115317,3.4,15.07
CHE,2022,6,0.3456093784560938,3.75,15.07
CHE,2022,7,0.31216330957324595,3.5,15.07
CHE,2022,8,0.28183887378613065,3.16,15.07
CHE,2022,9,0.25160362751603627,2.73,15.07
CHE,2022,10,0.23902790561608547,2.68,15.07
CHE,2022,11,0.19907100199071,2.16,15.07
CHE,2022,12,0.23456842976503908,2.63,15.07
CHE,2023,1,0.26828942183189775,3.05,15.28
CHE,2023,2,0.2337322363500374,2.4,15.28
CHE,2023,3,0.23486319878398917,2.67,15.28
CHE,2023,4,0.21633216986620127,2.38,15.28
CHE,2023,5,0.3351418679277149,3.81,15.28
CHE,2023,6,0.3835805700988947,4.22,15.28
CHE,2023,7,0.3492160671057817,3.97,15.28
CHE,2023,8,0.35625316669481505,4.05,15.28
CHE,2023,9,0.3563118091913903,3.92,15.28
CHE,2023,10,0.2850025333558521,3.24,15.28
CHE,2023,11,0.34358638743455494,3.78,15.28
CHE,2023,12,0.28852108315036873,3.28,15.28
TWN,2000,1,0.12554649651423844,0.17,1.82
TWN,2000,2,0.2289377289377289,0.29,1.82
TWN,2000,3,0.3027886092402221,0.41,1.82
TWN,2000,4,0.25946275946275943,0.34,1.82
TWN,2000,5,0.31755878530072074,0.43,1.82
TWN,2000,6,0.35866910866910856,0.47,1.82
TWN,2000,7,0.35448422545196734,0.48,1.82
TWN,2000,8,0.3618693134822167,0.49,1.82
TWN,2000,9,0.3663003663003662,0.48,1.82
TWN,2000,10,0.23632281696797824,0.32,1.82
TWN,2000,11,0.3052503052503052,0.4,1.82
TWN,2000,12,0.20678246484698096,0.28,1.82
TWN,2001,1,0.2289377289377289,0.31,1.82
TWN,2001,2,0.2943485086342229,0.36,1.82
TWN,2001,3,0.24370790499822756,0.33,1.82
TWN,2001,4,0.3281440781440781,0.43,1.82
TWN,2001,5,0.39140966560321394,0.53,1.82
TWN,2001,6,0.48840048840048833,0.64,1.82
TWN,2001,7,0.4578754578754578,0.62,1.82
TWN,2001,8,0.28063334514947413,0.38,1.82
TWN,2001,9,0.351037851037851,0.46,1.82
TWN,2001,10,0.35448422545196734,0.48,1.82
TWN,2001,11,0.23656898656898653,0.31,1.82
TWN,2001,12,0.16985702469573435,0.23,1.82
TWN,2002,1,0.11259359342453414,0.16,1.91
TWN,2002,2,0.15582149090002495,0.2,1.91
TWN,2002,3,0.16185329054776784,0.23,1.91
TWN,2002,4,0.14543339150668994,0.2,1.91
TWN,2002,5,0.1266677926026009,0.18,1.91
TWN,2002,6,0.15997673065735893,0.22,1.91
TWN,2002,7,0.28148398356133536,0.4,1.91
TWN,2002,8,0.23222428643810167,0.33,1.91
TWN,2002,9,0.20360674810936594,0.28,1.91
TWN,2002,10,0.19000168890390137,0.27,1.91
TWN,2002,11,0.11634671320535195,0.16,1.91
TWN,2002,12,0.09851939424646738,0.14,1.91
TWN,2003,1,0.10555649383550075,0.15,1.91
TWN,2003,2,0.12465719272001995,0.16,1.91
TWN,2003,3,0.1266677926026009,0.18,1.91
TWN,2003,4,0.16724840023269344,0.23,1.91
TWN,2003,5,0.17592748972583458,0.25,1.91
TWN,2003,6,0.26905177428737637,0.37,1.91
TWN,2003,7,0.2462984856161684,0.35,1.91
TWN,2003,8,0.19000168890390137,0.27,1.91
TWN,2003,9,0.26905177428737637,0.37,1.91
TWN,2003,10,0.2181500872600349,0.31,1.91
TWN,2003,11,0.15997673065735893,0.22,1.91
TWN,2003,12,0.11963069301356753,0.17,1.91
TWN,2004,1,0.1266677926026009,0.18,1.91
TWN,2004,2,0.22567250406210504,0.3,1.91
TWN,2004,3,0.22518718684906827,0.32,1.91
TWN,2004,4,0.2108784176847004,0.29,1.91
TWN,2004,5,0.23222428643810167,0.33,1.91
TWN,2004,6,0.2326934264107039,0.32,1.91
TWN,2004,7,0.2111129876710015,0.3,1.91
TWN,2004,8,0.2111129876710015,0.3,1.91
TWN,2004,9,0.2108784176847004,0.29,1.91
TWN,2004,10,0.15481619095873445,0.22,1.91
TWN,2004,11,0.13089005235602094,0.18,1.91
TWN,2004,12,0.13370489219163428,0.19,1.91
TWN,2005,1,0.13370489219163428,0.19,1.91
TWN,2005,2,0.1869857890800299,0.24,1.91
TWN,2005,3,0.3237065810955357,0.46,1.91
TWN,2005,4,0.2835951134380454,0.39,1.91
TWN,2005,5,0.2603726847942352,0.37,1.91
TWN,2005,6,0.3272251308900524,0.45,1.91
TWN,2005,7,0.3096323819174689,0.44,1.91
TWN,2005,8,0.3377807802736024,0.48,1.91
TWN,2005,9,0.2763234438627109,0.38,1.91
TWN,2005,10,0.23222428643810167,0.33,1.91
TWN,2005,11,0.14543339150668994,0.2,1.91
TWN,2005,12,0.10555649383550075,0.15,1.91
TWN,2006,1,0.15481619095873445,0.22,1.91
TWN,2006,2,0.1791947145350287,0.23,1.91
TWN,2006,3,0.2040758880819681,0.29,1.91
TWN,2006,4,0.2835951134380454,0.39,1.91
TWN,2006,5,0.31666948150650226,0.45,1.91
TWN,2006,6,0.2835951134380454,0.39,1.91
TWN,2006,7,0.3377807802736024,0.48,1.91
TWN,2006,8,0.31666948150650226,0.45,1.91
TWN,2006,9,0.29086678301337987,0.4,1.91
TWN,2006,10,0.2040758880819681,0.29,1.91
TWN,2006,11,0.19633507853403143,0.27,1.91
TWN,2006,12,0.15481619095873445,0.22,1.91
TWN,2007,1,0.17501120071684592,0.25,1.92
TWN,2007,2,0.17051091269841273,0.22,1.92
TWN,2007,3,0.2100134408602151,0.3,1.92
TWN,2007,4,0.2821180555555556,0.39,1.92
TWN,2007,5,0.2730174731182796,0.39,1.92
TWN,2007,6,0.31105324074074076,0.43,1.92
TWN,2007,7,0.2870183691756273,0.41,1.92
TWN,2007,8,0.2940188172043011,0.42,1.92
TWN,2007,9,0.36892361111111116,0.51,1.92
TWN,2007,10,0.3360215053763441,0.48,1.92
TWN,2007,11,0.2604166666666667,0.36,1.92
TWN,2007,12,0.17501120071684592,0.25,1.92
TWN,2008,1,0.14549384768872634,0.21,1.94
TWN,2008,2,0.25180708614764785,0.34,1.94
TWN,2008,3,0.2286331892251414,0.33,1.94
TWN,2008,4,0.21477663230240548,0.3,1.94
TWN,2008,5,0.20784835384103761,0.3,1.94
TWN,2008,6,0.3150057273768614,0.44,1.94
TWN,2008,7,0.2840594169160847,0.41,1.94
TWN,2008,8,0.3949118722979714,0.57,1.94
TWN,2008,9,0.3293241695303551,0.46,1.94
TWN,2008,10,0.3602704799911319,0.52,1.94
TWN,2008,11,0.19329896907216496,0.27,1.94
TWN,2008,12,0.11085245538188673,0.16,1.94
TWN,2009,1,0.15242212615009426,0.22,1.94
TWN,2009,2,0.16108247422680413,0.21,1.94
TWN,2009,3,0.18013523999556594,0.26,1.94
TWN,2009,4,0.24341351660939292,0.34,1.94
TWN,2009,5,0.2424897461478772,0.35,1.94
TWN,2009,6,0.24341351660939292,0.34,1.94
TWN,2009,7,0.21477663230240554,0.31,1.94
TWN,2009,8,0.36719875845249983,0.53,1.94
TWN,2009,9,0.24341351660939292,0.34,1.94
TWN,2009,10,0.3048442523001885,0.44,1.94
TWN,2009,11,0.17898052691867125,0.25,1.94
TWN,2009,12,0.11085245538188673,0.16,1.94
TWN,2010,1,0.13576626479852288,0.2,1.98
TWN,2010,2,0.232984607984608,0.31,1.98
TWN,2010,3,0.21043771043771045,0.31,1.98
TWN,2010,4,0.20342312008978677,0.29,1.98
TWN,2010,5,0.22401433691756273,0.33,1.98
TWN,2010,6,0.42087542087542096,0.6,1.98
TWN,2010,7,0.3190507222765287,0.47,1.98
TWN,2010,8,0.25795590311719346,0.38,1.98
TWN,2010,9,0.25252525252525254,0.36,1.98
TWN,2010,10,0.27832084283697184,0.41,1.98
TWN,2010,11,0.22446689113355783,0.32,1.98
TWN,2010,12,0.142554578038449,0.21,1.98
TWN,2011,1,0.15153911026776304,0.23,2.04
TWN,2011,2,0.15318627450980393,0.21,2.04
TWN,2011,3,0.17130508117225385,0.26,2.04
TWN,2011,4,0.15659041394335513,0.23,2.04
TWN,2011,5,0.2042483660130719,0.31,2.04
TWN,2011,6,0.2519063180827887,0.37,2.04
TWN,2011,7,0.270134935694708,0.41,2.04
TWN,2011,8,0.25036896479021714,0.38,2.04
TWN,2011,9,0.22467320261437912,0.33,2.04
TWN,2011,10,0.270134935694708,0.41,2.04
TWN,2011,11,0.33360566448801743,0.49,2.04
TWN,2011,12,0.25036896479021714,0.38,2.04
TWN,2012,1,0.2584780810587262,0.4,2.08
TWN,2012,2,0.2555813439434129,0.37,2.08
TWN,2012,3,0.2714019851116625,0.42,2.08
TWN,2012,4,0.2737713675213675,0.41,2.08
TWN,2012,5,0.41356492969396197,0.64,2.08
TWN,2012,6,0.4407051282051282,0.66,2.08
TWN,2012,7,0.36186931348221674,0.56,2.08
TWN,2012,8,0.4652605459057072,0.72,2.08
TWN,2012,9,0.28044871794871795,0.42,2.08
TWN,2012,10,0.2197063688999173,0.34,2.08
TWN,2012,11,0.18028846153846154,0.27,2.08
TWN,2012,12,0.29724979321753514,0.46,2.08
TWN,2013,1,0.19385856079404465,0.3,2.08
TWN,2013,2,0.1788576007326007,0.25,2.08
TWN,2013,3,0.17447270471464021,0.27,2.08
TWN,2013,4,0.3405448717948718,0.51,2.08
TWN,2013,5,0.5169561621174524,0.8,2.08
TWN,2013,6,0.3472222222222222,0.52,2.08
TWN,2013,7,0.34894540942928043,0.54,2.08
TWN,2013,8,0.3360215053763441,0.52,2.08
TWN,2013,9,0.44738247863247865,0.67,2.08
TWN,2013,10,0.31017369727047145,0.48,2.08
TWN,2013,11,0.20699786324786323,0.31,2.08
TWN,2013,12,0.16801075268817206,0.26,2.08
TWN,2014,1,0.1292390405293631,0.2,2.08
TWN,2014,2,0.1931662087912088,0.27,2.08
TWN,2014,3,0.22616832092638542,0.35,2.08
TWN,2014,4,0.18028846153846154,0.27,2.08
TWN,2014,5,0.4264888337468983,0.66,2.08
TWN,2014,6,0.41399572649572647,0.62,2.08
TWN,2014,7,0.36833126550868484,0.57,2.08
TWN,2014,8,0.29724979321753514,0.46,2.08
TWN,2014,9,0.18028846153846154,0.27,2.08
TWN,2014,10,0.18093465674110837,0.28,2.08
TWN,2014,11,0.1268696581196581,0.19,2.08
TWN,2014,12,0.10985318444995865,0.17,2.08
TWN,2015,1,0.11575860472295108,0.18,2.09
TWN,2015,2,0.14240145819093192,0.2,2.09
TWN,2015,3,0.1543448062972681,0.24,2.09
TWN,2015,4,0.13290802764486975,0.2,2.09
TWN,2015,5,0.20579307506302413,0.32,2.09
TWN,2015,6,0.30568846358320045,0.46,2.09
TWN,2015,7,0.21222410865874367,0.33,2.09
TWN,2015,8,0.5016206204661213,0.78,2.09
TWN,2015,9,0.4718234981392876,0.71,2.09
TWN,2015,10,0.3601378813602923,0.56,2.09
TWN,2015,11,0.21265284423179162,0.32,2.09
TWN,2015,12,0.11575860472295108,0.18,2.09
TWN,2016,1,0.2958275454030972,0.46,2.09
TWN,2016,2,0.37810042347247436,0.55,2.09
TWN,2016,3,0.5402068220404384,0.84,2.09
TWN,2016,4,0.5515683147262095,0.83,2.09
TWN,2016,5,0.3537068477645728,0.55,2.09
TWN,2016,6,0.3854332801701223,0.58,2.09
TWN,2016,7,0.39229304933888975,0.61,2.09
TWN,2016,8,0.25724134382878017,0.4,2.09
TWN,2016,9,0.3787878787878788,0.57,2.09
TWN,2016,10,0.4694654524875238,0.73,2.09
TWN,2016,11,0.1661350345560872,0.25,2.09
TWN,2016,12,0.11575860472295108,0.18,2.09
TWN,2017,1,0.1221896383186706,0.19,2.09
TWN,2017,2,0.1851218956482115,0.26,2.09
TWN,2017,3,0.21222410865874367,0.33,2.09
TWN,2017,4,0.2192982456140351,0.33,2.09
TWN,2017,5,0.36656891495601174,0.57,2.09
TWN,2017,6,0.7110579479000533,1.07,2.09
TWN,2017,7,0.4501723517003653,0.7,2.09
TWN,2017,8,0.36656891495601174,0.57,2.09
TWN,2017,9,0.2192982456140351,0.33,2.09
TWN,2017,10,0.2829654782116582,0.44,2.09
TWN,2017,11,0.23258904837852207,0.35,2.09
TWN,2017,12,0.19936204146730463,0.31,2.09
TWN,2018,1,0.3151206461902557,0.49,2.09
TWN,2018,2,0.33464342674868996,0.47,2.09
TWN,2018,3,0.2443792766373412,0.38,2.09
TWN,2018,4,0.19936204146730463,0.3,2.09
TWN,2018,5,0.18649997427586562,0.29,2.09
TWN,2018,6,0.17942583732057418,0.27,2.09
TWN,2018,7,0.25724134382878017,0.4,2.09
TWN,2018,8,0.2443792766373412,0.38,2.09
TWN,2018,9,0.3654970760233919,0.55,2.09
TWN,2018,10,0.2893965118073777,0.45,2.09
TWN,2018,11,0.2060074428495481,0.31,2.09
TWN,2018,12,0.1221896383186706,0.19,2.09
TWN,2019,1,0.1607758398929876,0.25,2.09
TWN,2019,2,0.17088174982911827,0.24,2.09
TWN,2019,3,0.19293100787158513,0.3,2.09
TWN,2019,4,0.2259436469962786,0.34,2.09
TWN,2019,5,0.52091372125328,0.81,2.09
TWN,2019,6,0.584795321637427,0.88,2.09
TWN,2019,7,0.3472758141688533,0.54,2.09
TWN,2019,8,0.5273447548489993,0.82,2.09
TWN,2019,9,0.35885167464114837,0.54,2.09
TWN,2019,10,0.25724134382878017,0.4,2.09
TWN,2019,11,0.17942583732057418,0.27,2.09
TWN,2019,12,0.10289653753151207,0.16,2.09
TWN,2020,1,0.1221896383186706,0.19,2.09
TWN,2020,2,0.1649892756970797,0.24,2.09
TWN,2020,3,0.1607758398929876,0.25,2.09
TWN,2020,4,0.14619883040935674,0.22,2.09
TWN,2020,5,0.19936204146730463,0.31,2.09
TWN,2020,6,0.23923444976076555,0.36,2.09
TWN,2020,7,0.18006894068014614,0.28,2.09
TWN,2020,8,0.1350517055101096,0.21,2.09
TWN,2020,9,0.14619883040935674,0.22,2.09
TWN,2020,10,0.19293100787158513,0.3,2.09
TWN,2020,11,0.13290802764486975,0.2,2.09
TWN,2020,12,0.1479137727015486,0.23,2.09
TWN,2021,1,0.1414827391058291,0.22,2.09
TWN,2021,2,0.1281613123718387,0.18,2.09
TWN,2021,3,0.10932757112723158,0.17,2.09
TWN,2021,4,0.09303561935140883,0.14,2.09
TWN,2021,5,0.09646550393579256,0.15,2.09
TWN,2021,6,0.19271664008506115,0.29,2.09
TWN,2021,7,0.19936204146730463,0.31,2.09
TWN,2021,8,0.36656891495601174,0.57,2.09
TWN,2021,9,0.25252525252525254,0.38,2.09
TWN,2021,10,0.3472758141688533,0.54,2.09
TWN,2021,11,0.2060074428495481,0.31,2.09
TWN,2021,12,0.1414827391058291,0.22,2.09
TWN,2022,1,0.17921146953405018,0.28,2.1
TWN,2022,2,0.39682539682539686,0.56,2.1
TWN,2022,3,0.3648233486943164,0.57,2.1
TWN,2022,4,0.3703703703703704,0.56,2.1
TWN,2022,5,0.499231950844854,0.78,2.1
TWN,2022,6,0.5423280423280423,0.82,2.1
TWN,2022,7,0.2816180235535074,0.44,2.1
TWN,2022,8,0.15360983102918585,0.24,2.1
TWN,2022,9,0.2976190476190476,0.45,2.1
TWN,2022,10,0.30081925243215557,0.47,2.1
TWN,2022,11,0.25132275132275134,0.38,2.1
TWN,2022,12,0.18561187916026622,0.29,2.1
TWN,2023,1,0.166410650281618,0.26,2.1
TWN,2023,2,0.17006802721088435,0.24,2.1
TWN,2023,3,0.15360983102918585,0.24,2.1
TWN,2023,4,0.11904761904761904,0.18,2.1
TWN,2023,5,0.1344086021505376,0.21,2.1
TWN,2023,6,0.1984126984126984,0.3,2.1
TWN,2023,7,0.21761392729134663,0.34,2.1
TWN,2023,8,0.3904249871991807,0.61,2.1
THA,2019,1,0.27659648030978806,0.64,3.11
THA,2019,2,0.2966620731894044,0.62,3.11
THA,2019,3,0.29820558033399025,0.69,3.11
THA,2019,4,0.2768846016434441,0.62,3.11
THA,2019,5,0.27659648030978806,0.64,3.11
THA,2019,6,0.2411575562700965,0.54,3.11
THA,2019,7,0.23770010026622415,0.55,3.11
THA,2019,8,0.17287280019361756,0.4,3.11
THA,2019,9,0.15630582350839586,0.35,3.11
THA,2019,10,0.1815164402032984,0.42,3.11
THA,2019,11,0.19649874955341196,0.44,3.11
THA,2019,12,0.17287280019361756,0.4,3.11
THA,2020,1,0.18583826020813884,0.43,3.11
THA,2020,2,0.1986546919466312,0.43,3.11
THA,2020,3,0.22041282024686237,0.51,3.11
THA,2020,4,0.2098963915684173,0.47,3.11
THA,2020,5,0.20744736023234103,0.48,3.11
THA,2020,6,0.15630582350839586,0.35,3.11
THA,2020,7,0.15126370016941534,0.35,3.11
THA,2020,8,0.15558552017425578,0.36,3.11
THA,2020,9,0.16523758485173276,0.37,3.11
THA,2020,10,0.09940186011133009,0.23,3.11
THA,2020,11,0.11164701679171134,0.25,3.11
THA,2020,12,0.14262006015973447,0.33,3.11
THA,2021,1,0.1815164402032984,0.42,3.11
THA,2021,2,0.2009646302250804,0.42,3.11
THA,2021,3,0.19448190021781975,0.45,3.11
THA,2021,4,0.16970346552340124,0.38,3.11
THA,2021,5,0.16855098018877712,0.39,3.11
THA,2021,6,0.20543051089674885,0.46,3.11
THA,2021,7,0.17287280019361756,0.4,3.11
THA,2021,8,0.16422916018393666,0.38,3.11
THA,2021,9,0.1250446588067167,0.28,3.11
THA,2021,10,0.1339764201500536,0.31,3.11
THA,2021,11,0.12057877813504825,0.27,3.11
THA,2021,12,0.16855098018877712,0.39,3.11
THA,2022,1,0.2117691802371815,0.49,3.11
THA,2022,2,0.2440284795590262,0.51,3.11
THA,2022,3,0.3025274003388307,0.7,3.11
THA,2022,4,0.31707752768846015,0.71,3.11
